environment,seed,timesteps,episode_return,episode_length
Standard,51,1593,3.0,3
Standard,51,1597,4.0,4
Standard,51,1601,4.0,4
Standard,51,1612,11.0,11
Standard,51,1618,6.0,6
Standard,51,1623,5.0,5
Standard,51,1635,12.0,12
Standard,51,1641,6.0,6
Standard,51,1647,6.0,6
Standard,51,1654,7.0,7
Standard,51,1659,5.0,5
Standard,51,1666,7.0,7
Standard,51,1674,8.0,8
Standard,51,1678,4.0,4
Standard,51,1682,4.0,4
Standard,51,1687,5.0,5
Standard,51,1693,6.0,6
Standard,51,1698,5.0,5
Standard,51,1706,8.0,8
Standard,51,1711,5.0,5
Standard,51,1718,7.0,7
Standard,51,1724,6.0,6
Standard,51,1728,4.0,4
Standard,51,1739,11.0,11
Standard,51,1752,13.0,13
Standard,51,1756,4.0,4
Standard,51,1768,12.0,12
Standard,51,1773,5.0,5
Standard,51,1786,13.0,13
Standard,51,1793,7.0,7
Standard,51,1801,8.0,8
Standard,51,1806,5.0,5
Standard,51,1811,5.0,5
Standard,51,1816,5.0,5
Standard,51,1822,6.0,6
Standard,51,1828,6.0,6
Standard,51,1833,5.0,5
Standard,51,1839,6.0,6
Standard,51,1845,6.0,6
Standard,51,1851,6.0,6
Standard,51,1857,6.0,6
Standard,51,1861,4.0,4
Standard,51,1865,4.0,4
Standard,51,1878,13.0,13
Standard,51,1885,7.0,7
Standard,51,1890,5.0,5
Standard,51,1895,5.0,5
Standard,51,1899,4.0,4
Standard,51,1908,9.0,9
Standard,51,1922,14.0,14
Standard,51,1929,7.0,7
Standard,51,1933,4.0,4
Standard,51,1938,5.0,5
Standard,51,1942,4.0,4
Standard,51,1948,6.0,6
Standard,51,1954,6.0,6
Standard,51,1959,5.0,5
Standard,51,1964,5.0,5
Standard,51,1971,7.0,7
Standard,51,1978,7.0,7
Standard,51,1986,8.0,8
Standard,51,1999,13.0,13
Standard,51,2003,4.0,4
Standard,51,2010,7.0,7
Standard,51,2016,6.0,6
Standard,51,2033,17.0,17
Standard,51,2038,5.0,5
Standard,51,2043,5.0,5
Standard,51,2049,6.0,6
Standard,51,2059,10.0,10
Standard,51,2071,12.0,12
Standard,51,2089,18.0,18
Standard,51,2094,5.0,5
Standard,51,2108,14.0,14
Standard,51,2117,9.0,9
Standard,51,2139,22.0,22
Standard,51,2144,5.0,5
Standard,51,2151,7.0,7
Standard,51,2175,24.0,24
Standard,51,2188,13.0,13
Standard,51,2193,5.0,5
Standard,51,2200,7.0,7
Standard,51,2228,28.0,28
Standard,51,2233,5.0,5
Standard,51,2238,5.0,5
Standard,51,2266,28.0,28
Standard,51,2282,16.0,16
Standard,51,2287,5.0,5
Standard,51,2298,11.0,11
Standard,51,2321,23.0,23
Standard,51,2338,17.0,17
Standard,51,2342,4.0,4
Standard,51,2349,7.0,7
Standard,51,2362,13.0,13
Standard,51,2373,11.0,11
Standard,51,2379,6.0,6
Standard,51,2389,10.0,10
Standard,51,2394,5.0,5
Standard,51,2402,8.0,8
Standard,51,2407,5.0,5
Standard,51,2424,17.0,17
Standard,51,2447,23.0,23
Standard,51,2455,8.0,8
Standard,51,2459,4.0,4
Standard,51,2470,11.0,11
Standard,51,2479,9.0,9
Standard,51,2496,17.0,17
Standard,51,2500,4.0,4
Standard,51,2510,10.0,10
Standard,51,2525,15.0,15
Standard,51,2530,5.0,5
Standard,51,2536,6.0,6
Standard,51,2546,10.0,10
Standard,51,2553,7.0,7
Standard,51,2570,17.0,17
Standard,51,2578,8.0,8
Standard,51,2583,5.0,5
Standard,51,2593,10.0,10
Standard,51,2609,16.0,16
Standard,51,2622,13.0,13
Standard,51,2633,11.0,11
Standard,51,2637,4.0,4
Standard,51,2645,8.0,8
Standard,51,2652,7.0,7
Standard,51,2659,7.0,7
Standard,51,2667,8.0,8
Standard,51,2675,8.0,8
Standard,51,2689,14.0,14
Standard,51,2715,26.0,26
Standard,51,2718,3.0,3
Standard,51,2730,12.0,12
Standard,51,2743,13.0,13
Standard,51,2749,6.0,6
Standard,51,2759,10.0,10
Standard,51,2783,24.0,24
Standard,51,2802,19.0,19
Standard,51,2811,9.0,9
Standard,51,2823,12.0,12
Standard,51,2829,6.0,6
Standard,51,2836,7.0,7
Standard,51,2843,7.0,7
Standard,51,2849,6.0,6
Standard,51,2878,29.0,29
Standard,51,2903,25.0,25
Standard,51,2913,10.0,10
Standard,51,2930,17.0,17
Standard,51,2935,5.0,5
Standard,51,2942,7.0,7
Standard,51,2947,5.0,5
Standard,51,2959,12.0,12
Standard,51,2963,4.0,4
Standard,51,2983,20.0,20
Standard,51,2992,9.0,9
Standard,51,3015,23.0,23
Standard,51,3038,23.0,23
Standard,51,3049,11.0,11
Standard,51,3057,8.0,8
Standard,51,3061,4.0,4
Standard,51,3074,13.0,13
Standard,51,3079,5.0,5
Standard,51,3106,27.0,27
Standard,51,3115,9.0,9
Standard,51,3123,8.0,8
Standard,51,3133,10.0,10
Standard,51,3138,5.0,5
Standard,51,3160,22.0,22
Standard,51,3167,7.0,7
Standard,51,3177,10.0,10
Standard,51,3194,17.0,17
Standard,51,3200,6.0,6
Standard,51,3205,5.0,5
Standard,51,3212,7.0,7
Standard,51,3220,8.0,8
Standard,51,3227,7.0,7
Standard,51,3235,8.0,8
Standard,51,3242,7.0,7
Standard,51,3248,6.0,6
Standard,51,3267,19.0,19
Standard,51,3304,37.0,37
Standard,51,3311,7.0,7
Standard,51,3322,11.0,11
Standard,51,3337,15.0,15
Standard,51,3343,6.0,6
Standard,51,3353,10.0,10
Standard,51,3360,7.0,7
Standard,51,3363,3.0,3
Standard,51,3371,8.0,8
Standard,51,3384,13.0,13
Standard,51,3393,9.0,9
Standard,51,3398,5.0,5
Standard,51,3415,17.0,17
Standard,51,3429,14.0,14
Standard,51,3446,17.0,17
Standard,51,3455,9.0,9
Standard,51,3461,6.0,6
Standard,51,3472,11.0,11
Standard,51,3487,15.0,15
Standard,51,3491,4.0,4
Standard,51,3497,6.0,6
Standard,51,3508,11.0,11
Standard,51,3513,5.0,5
Standard,51,3520,7.0,7
Standard,51,3529,9.0,9
Standard,51,3534,5.0,5
Standard,51,3540,6.0,6
Standard,51,3545,5.0,5
Standard,51,3565,20.0,20
Standard,51,3577,12.0,12
Standard,51,3583,6.0,6
Standard,51,3599,16.0,16
Standard,51,3609,10.0,10
Standard,51,3624,15.0,15
Standard,51,3637,13.0,13
Standard,51,3644,7.0,7
Standard,51,3658,14.0,14
Standard,51,3662,4.0,4
Standard,51,3667,5.0,5
Standard,51,3684,17.0,17
Standard,51,3689,5.0,5
Standard,51,3696,7.0,7
Standard,51,3702,6.0,6
Standard,51,3721,19.0,19
Standard,51,3729,8.0,8
Standard,51,3733,4.0,4
Standard,51,3740,7.0,7
Standard,51,3758,18.0,18
Standard,51,3792,34.0,34
Standard,51,3803,11.0,11
Standard,51,3821,18.0,18
Standard,51,3825,4.0,4
Standard,51,3835,10.0,10
Standard,51,3848,13.0,13
Standard,51,3861,13.0,13
Standard,51,3874,13.0,13
Standard,51,3882,8.0,8
Standard,51,3908,26.0,26
Standard,51,3920,12.0,12
Standard,51,3925,5.0,5
Standard,51,3934,9.0,9
Standard,51,3942,8.0,8
Standard,51,3950,8.0,8
Standard,51,3956,6.0,6
Standard,51,3970,14.0,14
Standard,51,3973,3.0,3
Standard,51,3983,10.0,10
Standard,51,3987,4.0,4
Standard,51,3995,8.0,8
Standard,51,4004,9.0,9
Standard,51,4010,6.0,6
Standard,51,4017,7.0,7
Standard,51,4025,8.0,8
Standard,51,4029,4.0,4
Standard,51,4037,8.0,8
Standard,51,4043,6.0,6
Standard,51,4052,9.0,9
Standard,51,4057,5.0,5
Standard,51,4061,4.0,4
Standard,51,4080,19.0,19
Standard,51,4084,4.0,4
Standard,51,4113,29.0,29
Standard,51,4125,12.0,12
Standard,51,4147,22.0,22
Standard,51,4154,7.0,7
Standard,51,4165,11.0,11
Standard,51,4212,47.0,47
Standard,51,4224,12.0,12
Standard,51,4238,14.0,14
Standard,51,4246,8.0,8
Standard,51,4257,11.0,11
Standard,51,4263,6.0,6
Standard,51,4267,4.0,4
Standard,51,4284,17.0,17
Standard,51,4291,7.0,7
Standard,51,4329,38.0,38
Standard,51,4341,12.0,12
Standard,51,4355,14.0,14
Standard,51,4366,11.0,11
Standard,51,4377,11.0,11
Standard,51,4401,24.0,24
Standard,51,4408,7.0,7
Standard,51,4431,23.0,23
Standard,51,4441,10.0,10
Standard,51,4448,7.0,7
Standard,51,4460,12.0,12
Standard,51,4473,13.0,13
Standard,51,4480,7.0,7
Standard,51,4492,12.0,12
Standard,51,4507,15.0,15
Standard,51,4520,13.0,13
Standard,51,4532,12.0,12
Standard,51,4547,15.0,15
Standard,51,4592,45.0,45
Standard,51,4615,23.0,23
Standard,51,4621,6.0,6
Standard,51,4643,22.0,22
Standard,51,4647,4.0,4
Standard,51,4658,11.0,11
Standard,51,4693,35.0,35
Standard,51,4700,7.0,7
Standard,51,4723,23.0,23
Standard,51,4729,6.0,6
Standard,51,4740,11.0,11
Standard,51,4751,11.0,11
Standard,51,4762,11.0,11
Standard,51,4790,28.0,28
Standard,51,4813,23.0,23
Standard,51,4837,24.0,24
Standard,51,4851,14.0,14
Standard,51,4856,5.0,5
Standard,51,4864,8.0,8
Standard,51,4895,31.0,31
Standard,51,4901,6.0,6
Standard,51,4927,26.0,26
Standard,51,4938,11.0,11
Standard,51,4953,15.0,15
Standard,51,4965,12.0,12
Standard,51,4982,17.0,17
Standard,51,4990,8.0,8
Standard,51,4999,9.0,9
Standard,51,5007,8.0,8
Standard,51,5012,5.0,5
Standard,51,5050,38.0,38
Standard,51,5059,9.0,9
Standard,51,5062,3.0,3
Standard,51,5070,8.0,8
Standard,51,5080,10.0,10
Standard,51,5094,14.0,14
Standard,51,5108,14.0,14
Standard,51,5112,4.0,4
Standard,51,5120,8.0,8
Standard,51,5140,20.0,20
Standard,51,5174,34.0,34
Standard,51,5204,30.0,30
Standard,51,5211,7.0,7
Standard,51,5216,5.0,5
Standard,51,5230,14.0,14
Standard,51,5242,12.0,12
Standard,51,5253,11.0,11
Standard,51,5280,27.0,27
Standard,51,5289,9.0,9
Standard,51,5332,43.0,43
Standard,51,5358,26.0,26
Standard,51,5368,10.0,10
Standard,51,5388,20.0,20
Standard,51,5393,5.0,5
Standard,51,5405,12.0,12
Standard,51,5453,48.0,48
Standard,51,5467,14.0,14
Standard,51,5485,18.0,18
Standard,51,5515,30.0,30
Standard,51,5541,26.0,26
Standard,51,5599,58.0,58
Standard,51,5610,11.0,11
Standard,51,5621,11.0,11
Standard,51,5626,5.0,5
Standard,51,5647,21.0,21
Standard,51,5657,10.0,10
Standard,51,5669,12.0,12
Standard,51,5673,4.0,4
Standard,51,5689,16.0,16
Standard,51,5711,22.0,22
Standard,51,5725,14.0,14
Standard,51,5756,31.0,31
Standard,51,5782,26.0,26
Standard,51,5790,8.0,8
Standard,51,5798,8.0,8
Standard,51,5809,11.0,11
Standard,51,5815,6.0,6
Standard,51,5853,38.0,38
Standard,51,5864,11.0,11
Standard,51,5868,4.0,4
Standard,51,5873,5.0,5
Standard,51,5890,17.0,17
Standard,51,5896,6.0,6
Standard,51,5902,6.0,6
Standard,51,5906,4.0,4
Standard,51,5930,24.0,24
Standard,51,5936,6.0,6
Standard,51,5957,21.0,21
Standard,51,5976,19.0,19
Standard,51,5983,7.0,7
Standard,51,5993,10.0,10
Standard,51,5997,4.0,4
Standard,51,6018,21.0,21
Standard,51,6045,27.0,27
Standard,51,6051,6.0,6
Standard,51,6059,8.0,8
Standard,51,6066,7.0,7
Standard,51,6086,20.0,20
Standard,51,6091,5.0,5
Standard,51,6105,14.0,14
Standard,51,6127,22.0,22
Standard,51,6138,11.0,11
Standard,51,6154,16.0,16
Standard,51,6164,10.0,10
Standard,51,6189,25.0,25
Standard,51,6233,44.0,44
Standard,51,6240,7.0,7
Standard,51,6288,48.0,48
Standard,51,6328,40.0,40
Standard,51,6354,26.0,26
Standard,51,6375,21.0,21
Standard,51,6419,44.0,44
Standard,51,6423,4.0,4
Standard,51,6432,9.0,9
Standard,51,6444,12.0,12
Standard,51,6452,8.0,8
Standard,51,6523,71.0,71
Standard,51,6542,19.0,19
Standard,51,6584,42.0,42
Standard,51,6626,42.0,42
Standard,51,6652,26.0,26
Standard,51,6665,13.0,13
Standard,51,6685,20.0,20
Standard,51,6729,44.0,44
Standard,51,6782,53.0,53
Standard,51,6790,8.0,8
Standard,51,6808,18.0,18
Standard,51,6847,39.0,39
Standard,51,6877,30.0,30
Standard,51,6930,53.0,53
Standard,51,6961,31.0,31
Standard,51,6987,26.0,26
Standard,51,6997,10.0,10
Standard,51,7026,29.0,29
Standard,51,7046,20.0,20
Standard,51,7065,19.0,19
Standard,51,7080,15.0,15
Standard,51,7095,15.0,15
Standard,51,7099,4.0,4
Standard,51,7123,24.0,24
Standard,51,7150,27.0,27
Standard,51,7160,10.0,10
Standard,51,7173,13.0,13
Standard,51,7188,15.0,15
Standard,51,7226,38.0,38
Standard,51,7232,6.0,6
Standard,51,7269,37.0,37
Standard,51,7295,26.0,26
Standard,51,7306,11.0,11
Standard,51,7354,48.0,48
Standard,51,7366,12.0,12
Standard,51,7374,8.0,8
Standard,51,7414,40.0,40
Standard,51,7435,21.0,21
Standard,51,7495,60.0,60
Standard,51,7562,67.0,67
Standard,51,7570,8.0,8
Standard,51,7630,60.0,60
Standard,51,7638,8.0,8
Standard,51,7695,57.0,57
Standard,51,7708,13.0,13
Standard,51,7735,27.0,27
Standard,51,7765,30.0,30
Standard,51,7781,16.0,16
Standard,51,7802,21.0,21
Standard,51,7825,23.0,23
Standard,51,7829,4.0,4
Standard,51,7847,18.0,18
Standard,51,7875,28.0,28
Standard,51,7925,50.0,50
Standard,51,7932,7.0,7
Standard,51,7939,7.0,7
Standard,51,7961,22.0,22
Standard,51,8002,41.0,41
Standard,51,8044,42.0,42
Standard,51,8066,22.0,22
Standard,51,8114,48.0,48
Standard,51,8126,12.0,12
Standard,51,8171,45.0,45
Standard,51,8181,10.0,10
Standard,51,8230,49.0,49
Standard,51,8247,17.0,17
Standard,51,8266,19.0,19
Standard,51,8289,23.0,23
Standard,51,8323,34.0,34
Standard,51,8339,16.0,16
Standard,51,8389,50.0,50
Standard,51,8461,72.0,72
Standard,51,8504,43.0,43
Standard,51,8511,7.0,7
Standard,51,8530,19.0,19
Standard,51,8550,20.0,20
Standard,51,8591,41.0,41
Standard,51,8596,5.0,5
Standard,51,8631,35.0,35
Standard,51,8666,35.0,35
Standard,51,8681,15.0,15
Standard,51,8749,68.0,68
Standard,51,8774,25.0,25
Standard,51,8820,46.0,46
Standard,51,8867,47.0,47
Standard,51,8935,68.0,68
Standard,51,8965,30.0,30
Standard,51,9002,37.0,37
Standard,51,9044,42.0,42
Standard,51,9095,51.0,51
Standard,51,9118,23.0,23
Standard,51,9168,50.0,50
Standard,51,9180,12.0,12
Standard,51,9220,40.0,40
Standard,51,9231,11.0,11
Standard,51,9257,26.0,26
Standard,51,9271,14.0,14
Standard,51,9331,60.0,60
Standard,51,9370,39.0,39
Standard,51,9434,64.0,64
Standard,51,9472,38.0,38
Standard,51,9567,95.0,95
Standard,51,9596,29.0,29
Standard,51,9626,30.0,30
Standard,51,9666,40.0,40
Standard,51,9689,23.0,23
Standard,51,9745,56.0,56
Standard,51,9764,19.0,19
Standard,51,9813,49.0,49
Standard,51,9867,54.0,54
Standard,51,9932,65.0,65
Standard,51,9957,25.0,25
Standard,51,10011,54.0,54
Standard,51,10020,9.0,9
Standard,51,10025,5.0,5
Standard,51,10127,102.0,102
Standard,51,10227,100.0,100
Standard,51,10324,97.0,97
Standard,51,10401,77.0,77
Standard,51,10453,52.0,52
Standard,51,10531,78.0,78
Standard,51,10582,51.0,51
Standard,51,10659,77.0,77
Standard,51,10714,55.0,55
Standard,51,10785,71.0,71
Standard,51,10833,48.0,48
Standard,51,10881,48.0,48
Standard,51,10943,62.0,62
Standard,51,10965,22.0,22
Standard,51,10997,32.0,32
Standard,51,11036,39.0,39
Standard,51,11081,45.0,45
Standard,51,11101,20.0,20
Standard,51,11140,39.0,39
Standard,51,11186,46.0,46
Standard,51,11304,118.0,118
Standard,51,11349,45.0,45
Standard,51,11401,52.0,52
Standard,51,11447,46.0,46
Standard,51,11503,56.0,56
Standard,51,11639,136.0,136
Standard,51,11683,44.0,44
Standard,51,11717,34.0,34
Standard,51,11766,49.0,49
Standard,51,11881,115.0,115
Standard,51,11956,75.0,75
Standard,51,12012,56.0,56
Standard,51,12089,77.0,77
Standard,51,12149,60.0,60
Standard,51,12177,28.0,28
Standard,51,12260,83.0,83
Standard,51,12329,69.0,69
Standard,51,12579,250.0,250
Standard,51,12642,63.0,63
Standard,51,12654,12.0,12
Standard,51,12794,140.0,140
Standard,51,12872,78.0,78
Standard,51,12931,59.0,59
Standard,51,13013,82.0,82
Standard,51,13034,21.0,21
Standard,51,13118,84.0,84
Standard,51,13196,78.0,78
Standard,51,13220,24.0,24
Standard,51,13321,101.0,101
Standard,51,13402,81.0,81
Standard,51,13444,42.0,42
Standard,51,13528,84.0,84
Standard,51,13626,98.0,98
Standard,51,13723,97.0,97
Standard,51,13815,92.0,92
Standard,51,13867,52.0,52
Standard,51,13912,45.0,45
Standard,51,13923,11.0,11
Standard,51,13966,43.0,43
Standard,51,14088,122.0,122
Standard,51,14120,32.0,32
Standard,51,14178,58.0,58
Standard,51,14274,96.0,96
Standard,51,14330,56.0,56
Standard,51,14475,145.0,145
Standard,51,14572,97.0,97
Standard,51,14630,58.0,58
Standard,51,14681,51.0,51
Standard,51,14733,52.0,52
Standard,51,14909,176.0,176
Standard,51,14994,85.0,85
Standard,51,15038,44.0,44
Standard,51,15144,106.0,106
Standard,51,15263,119.0,119
Standard,51,15333,70.0,70
Standard,51,15409,76.0,76
Standard,51,15502,93.0,93
Standard,51,15612,110.0,110
Standard,51,15755,143.0,143
Standard,51,15804,49.0,49
Standard,51,15923,119.0,119
Standard,51,16022,99.0,99
Standard,51,16107,85.0,85
Standard,51,16186,79.0,79
Standard,51,16282,96.0,96
Standard,51,16347,65.0,65
Standard,51,16482,135.0,135
Standard,51,16606,124.0,124
Standard,51,16729,123.0,123
Standard,51,16863,134.0,134
Standard,51,17003,140.0,140
Standard,51,17066,63.0,63
Standard,51,17283,217.0,217
Standard,51,17329,46.0,46
Standard,51,17454,125.0,125
Standard,51,17529,75.0,75
Standard,51,17635,106.0,106
Standard,51,17738,103.0,103
Standard,51,17855,117.0,117
Standard,51,17955,100.0,100
Standard,51,18081,126.0,126
Standard,51,18251,170.0,170
Standard,51,18374,123.0,123
Standard,51,18611,237.0,237
Standard,51,18717,106.0,106
Standard,51,18819,102.0,102
Standard,51,18951,132.0,132
Standard,51,19226,275.0,275
Standard,51,19337,111.0,111
Standard,51,19455,118.0,118
Standard,51,19528,73.0,73
Standard,51,19631,103.0,103
Standard,51,19689,58.0,58
Standard,51,19799,110.0,110
Standard,51,19915,116.0,116
Standard,51,20004,89.0,89
Standard,51,20164,160.0,160
Standard,51,20425,261.0,261
Standard,51,20507,82.0,82
Standard,51,20656,149.0,149
Standard,51,20789,133.0,133
Standard,51,21024,235.0,235
Standard,51,21408,384.0,384
Standard,51,21571,163.0,163
Standard,51,21699,128.0,128
Standard,51,22120,421.0,421
Standard,51,22440,320.0,320
Standard,51,22775,335.0,335
Standard,51,23074,299.0,299
Standard,51,23312,238.0,238
Standard,51,23361,49.0,49
Standard,51,23596,235.0,235
Standard,51,24373,777.0,777
Standard,51,25006,633.0,633
Standard,51,26006,1000.0,1000
Standard,51,26515,509.0,509
Standard,51,27515,1000.0,1000
Standard,51,28415,900.0,900
Standard,51,29415,1000.0,1000
Standard,51,30415,1000.0,1000
Standard,51,31415,1000.0,1000
Standard,51,32415,1000.0,1000
Standard,51,33415,1000.0,1000
Standard,51,34415,1000.0,1000
Standard,51,35415,1000.0,1000
Standard,51,36415,1000.0,1000
Standard,51,37415,1000.0,1000
Standard,51,38192,777.0,777
Standard,51,38838,646.0,646
Standard,51,39279,441.0,441
Standard,51,39680,401.0,401
Standard,51,40680,1000.0,1000
Standard,51,41680,1000.0,1000
Standard,51,42680,1000.0,1000
Standard,51,43680,1000.0,1000
Standard,51,44680,1000.0,1000
Standard,51,45680,1000.0,1000
Standard,51,46680,1000.0,1000
Standard,51,47680,1000.0,1000
Standard,51,48680,1000.0,1000
Standard,51,49680,1000.0,1000
Standard,51,50680,1000.0,1000
Standard,51,51680,1000.0,1000
Standard,51,52680,1000.0,1000
Standard,51,53680,1000.0,1000
Standard,51,54680,1000.0,1000
Standard,51,55680,1000.0,1000
Standard,51,56680,1000.0,1000
Standard,51,57680,1000.0,1000
Standard,51,58680,1000.0,1000
Standard,51,59680,1000.0,1000
Standard,51,60680,1000.0,1000
Standard,51,61680,1000.0,1000
Standard,51,62680,1000.0,1000
Standard,51,63680,1000.0,1000
Standard,51,64680,1000.0,1000
Standard,51,65680,1000.0,1000
Standard,51,66680,1000.0,1000
Standard,51,67022,342.0,342
Standard,51,68022,1000.0,1000
Standard,51,69022,1000.0,1000
Standard,51,70022,1000.0,1000
Standard,51,71022,1000.0,1000
Standard,51,72022,1000.0,1000
Standard,51,73022,1000.0,1000
Standard,51,74022,1000.0,1000
Standard,51,75022,1000.0,1000
Standard,51,76022,1000.0,1000
Standard,51,77022,1000.0,1000
Standard,51,78022,1000.0,1000
Standard,51,79022,1000.0,1000
Standard,51,80022,1000.0,1000
Standard,51,81022,1000.0,1000
Standard,51,82022,1000.0,1000
Standard,51,83022,1000.0,1000
Standard,51,84022,1000.0,1000
Standard,51,85022,1000.0,1000
Standard,51,86022,1000.0,1000
Standard,51,87022,1000.0,1000
Standard,51,88022,1000.0,1000
Standard,51,89022,1000.0,1000
Standard,51,90022,1000.0,1000
Standard,51,91022,1000.0,1000
Standard,51,92022,1000.0,1000
Standard,51,93022,1000.0,1000
Standard,51,94022,1000.0,1000
Standard,51,95022,1000.0,1000
Standard,51,96022,1000.0,1000
Standard,51,97022,1000.0,1000
Standard,51,98022,1000.0,1000
Standard,51,99022,1000.0,1000
Standard,51,100022,1000.0,1000
Custom,42,8,4.892126,8
Custom,42,13,1.132736,5
Custom,42,19,2.777623,6
Custom,42,23,-7.520027,4
Custom,42,33,6.459807,10
Custom,42,39,0.135511,6
Custom,42,48,5.511091,9
Custom,42,55,2.504653,7
Custom,42,67,8.720588,12
Custom,42,72,0.037094,5
Custom,42,78,1.718427,6
Custom,42,82,-4.00714,4
Custom,42,89,-4.94828,7
Custom,42,96,1.602824,7
Custom,42,101,0.311887,5
Custom,42,105,-14.279939,4
Custom,42,115,1.619578,10
Custom,42,120,-2.391511,5
Custom,42,125,-3.037262,5
Custom,42,135,4.463273,10
Custom,42,146,4.38953,11
Custom,42,155,-2.948709,9
Custom,42,165,1.304827,10
Custom,42,175,1.475174,10
Custom,42,186,7.454829,11
Custom,42,199,7.155393,13
Custom,42,204,0.798799,5
Custom,42,216,5.460293,12
Custom,42,231,8.101432,15
Custom,42,242,7.477195,11
Custom,42,248,2.058401,6
Custom,42,253,-4.433843,5
Custom,42,265,6.922364,12
Custom,42,270,-3.007606,5
Custom,42,275,-2.230273,5
Custom,42,295,9.971426,20
Custom,42,301,0.14867,6
Custom,42,305,-1.910857,4
Custom,42,316,4.034084,11
Custom,42,326,5.325453,10
Custom,42,335,2.324115,9
Custom,42,341,-3.490567,6
Custom,42,344,-7.923443,3
Custom,42,347,-5.742008,3
Custom,42,351,-3.570303,4
Custom,42,358,-0.338185,7
Custom,42,366,4.68912,8
Custom,42,370,-3.074687,4
Custom,42,396,12.782849,26
Custom,42,401,1.126164,5
Custom,42,408,3.302544,7
Custom,42,419,6.034961,11
Custom,42,431,1.948435,12
Custom,42,438,-1.57764,7
Custom,42,442,-6.131025,4
Custom,42,450,1.916551,8
Custom,42,460,7.657277,10
Custom,42,463,-8.257169,3
Custom,42,468,0.73327,5
Custom,42,476,1.531253,8
Custom,42,480,-3.348856,4
Custom,42,485,-1.246879,5
Custom,42,492,-5.456522,7
Custom,42,514,13.589895,22
Custom,42,520,2.129718,6
Custom,42,528,4.407015,8
Custom,42,532,-3.892813,4
Custom,42,540,4.47108,8
Custom,42,549,5.108045,9
Custom,42,554,-1.697906,5
Custom,42,559,-1.444925,5
Custom,42,574,6.589783,15
Custom,42,590,3.338866,16
Custom,42,596,-2.051757,6
Custom,42,602,2.232984,6
Custom,42,609,2.475665,7
Custom,42,615,0.577669,6
Custom,42,622,-0.915659,7
Custom,42,627,-8.904167,5
Custom,42,635,4.074153,8
Custom,42,647,4.998457,12
Custom,42,653,1.688628,6
Custom,42,658,-5.651254,5
Custom,42,664,1.902415,6
Custom,42,680,9.101489,16
Custom,42,688,1.861353,8
Custom,42,694,-4.802335,6
Custom,42,703,5.43002,9
Custom,42,708,-0.336638,5
Custom,42,715,-1.156538,7
Custom,42,720,0.644269,5
Custom,42,726,1.267706,6
Custom,42,740,1.463719,14
Custom,42,747,-3.843857,7
Custom,42,754,-2.741403,7
Custom,42,759,-2.707889,5
Custom,42,776,10.246814,17
Custom,42,781,-0.172394,5
Custom,42,790,1.340361,9
Custom,42,798,3.817123,8
Custom,42,802,-6.037074,4
Custom,42,808,2.583991,6
Custom,42,813,0.565862,5
Custom,42,818,-2.053714,5
Custom,42,826,-1.192884,8
Custom,42,837,0.149415,11
Custom,42,842,-4.608796,5
Custom,42,847,-0.394385,5
Custom,42,858,4.377211,11
Custom,42,874,10.036659,16
Custom,42,878,-5.029783,4
Custom,42,903,14.06787,25
Custom,42,910,-0.580929,7
Custom,42,916,1.34666,6
Custom,42,931,5.760283,15
Custom,42,941,-6.867274,10
Custom,42,945,-3.156163,4
Custom,42,950,1.226798,5
Custom,42,955,-3.839567,5
Custom,42,965,1.806531,10
Custom,42,970,0.39795,5
Custom,42,975,0.159992,5
Custom,42,981,-6.485202,6
Custom,42,986,-0.492709,5
Custom,42,991,-0.200994,5
Custom,42,995,-5.505145,4
Custom,42,1000,-2.235234,5
Custom,42,1008,4.256962,8
Custom,42,1013,-4.455527,5
Custom,42,1016,-6.636057,3
Custom,42,1020,-6.889488,4
Custom,42,1023,-8.757714,3
Custom,42,1028,-0.006468,5
Custom,42,1038,4.839717,10
Custom,42,1045,1.468303,7
Custom,42,1050,-3.608725,5
Custom,42,1056,2.115052,6
Custom,42,1066,5.610306,10
Custom,42,1072,1.873016,6
Custom,42,1078,-0.468286,6
Custom,42,1084,-3.37633,6
Custom,42,1092,-4.129685,8
Custom,42,1107,7.234165,15
Custom,42,1114,3.130033,7
Custom,42,1122,4.13611,8
Custom,42,1130,4.379072,8
Custom,42,1134,-7.871192,4
Custom,42,1138,-4.9239,4
Custom,42,1145,-3.077318,7
Custom,42,1150,0.342666,5
Custom,42,1159,-14.560465,9
Custom,42,1166,-3.692764,7
Custom,42,1179,3.575455,13
Custom,42,1184,-3.175963,5
Custom,42,1191,0.602199,7
Custom,42,1209,6.30875,18
Custom,42,1216,-3.371905,7
Custom,42,1233,11.507921,17
Custom,42,1252,6.898927,19
Custom,42,1263,5.04954,11
Custom,42,1270,1.612394,7
Custom,42,1276,-3.560869,6
Custom,42,1283,1.18578,7
Custom,42,1289,2.058025,6
Custom,42,1296,-9.007214,7
Custom,42,1302,1.182275,6
Custom,42,1308,-0.143657,6
Custom,42,1316,0.406467,8
Custom,42,1324,2.684411,8
Custom,42,1331,-5.455248,7
Custom,42,1338,2.617538,7
Custom,42,1349,7.700934,11
Custom,42,1356,0.862619,7
Custom,42,1364,3.1464,8
Custom,42,1373,2.132851,9
Custom,42,1378,-3.92243,5
Custom,42,1384,-0.045369,6
Custom,42,1390,1.651457,6
Custom,42,1393,-5.414331,3
