environment,seed,timesteps,episode_return,episode_length
Custom,44,156678,-2.384512,23
Custom,44,156706,-1.996964,28
Custom,44,156733,-2.03617,27
Custom,44,156755,-1.858461,22
Custom,44,156778,-1.892561,23
Custom,44,156798,-2.041162,20
Custom,44,156850,-2.337213,52
Custom,44,156878,-2.152693,28
Custom,44,156923,-2.025176,45
Custom,44,156949,-2.360487,26
Custom,44,156981,-2.085309,32
Custom,44,157053,-2.107542,72
Custom,44,157077,-2.124861,24
Custom,44,157106,-2.254254,29
Custom,44,157139,-2.462226,33
Custom,44,157164,-2.277707,25
Custom,44,157195,-2.310621,31
Custom,44,157221,-2.113661,26
Custom,44,157245,-1.803541,24
Custom,44,157266,-1.829783,21
Custom,44,157291,-2.054542,25
Custom,44,157322,-1.905752,31
Custom,44,157356,-2.298951,34
Custom,44,157388,-1.823476,32
Custom,44,157410,-1.851921,22
Custom,44,157439,-2.343113,29
Custom,44,157464,-1.92542,25
Custom,44,157504,-2.256639,40
Custom,44,157528,-2.270605,24
Custom,44,157552,-2.28612,24
Custom,44,157584,-1.828434,32
Custom,44,157606,-2.051224,22
Custom,44,157629,-1.861144,23
Custom,44,157654,-1.863335,25
Custom,44,157677,-1.838065,23
Custom,44,157699,-1.854695,22
Custom,44,157737,-2.137483,38
Custom,44,157762,-2.003413,25
Custom,44,157798,-2.354392,36
Custom,44,157826,-2.136383,28
Custom,44,157852,-2.131216,26
Custom,44,157889,-2.034448,37
Custom,44,157913,-2.077017,24
Custom,44,157945,-1.883507,32
Custom,44,157970,-2.089929,25
Custom,44,157998,-1.774245,28
Custom,44,158024,-1.84324,26
Custom,44,158053,-2.276593,29
Custom,44,158085,-2.23523,32
Custom,44,158117,-2.366524,32
Custom,44,158139,-2.072703,22
Custom,44,158178,-1.947281,39
Custom,44,158203,-2.452921,25
Custom,44,158226,-2.032247,23
Custom,44,158255,-2.145173,29
Custom,44,158290,-2.131475,35
Custom,44,158313,-2.091736,23
Custom,44,158338,-2.252869,25
Custom,44,158364,-2.039231,26
Custom,44,158390,-1.82417,26
Custom,44,158429,-2.432432,39
Custom,44,158457,-1.960174,28
Custom,44,158482,-1.995741,25
Custom,44,158506,-2.227706,24
Custom,44,158535,-2.004738,29
Custom,44,158571,-2.293118,36
Custom,44,158593,-1.789544,22
Custom,44,158617,-2.119572,24
Custom,44,158645,-2.433738,28
Custom,44,158666,-2.286625,21
Custom,44,158692,-2.147244,26
Custom,44,158726,-2.022864,34
Custom,44,158749,-2.11145,23
Custom,44,158770,-2.310211,21
Custom,44,158798,-1.835462,28
Custom,44,158823,-2.02048,25
Custom,44,158850,-2.173465,27
Custom,44,158874,-2.055218,24
Custom,44,158900,-2.252386,26
Custom,44,158924,-2.287334,24
Custom,44,158948,-2.307094,24
Custom,44,158994,-2.478761,46
Custom,44,159018,-1.818753,24
Custom,44,159045,-2.256397,27
Custom,44,159075,-1.890192,30
Custom,44,159101,-2.400546,26
Custom,44,159129,-2.254825,28
Custom,44,159175,-2.028916,46
Custom,44,159210,-1.84667,35
Custom,44,159238,-1.997693,28
Custom,44,159262,-2.224706,24
Custom,44,159291,-1.887823,29
Custom,44,159328,-1.799338,37
Custom,44,159355,-1.861274,27
Custom,44,159377,-2.131309,22
Custom,44,159398,-1.953657,21
Custom,44,159422,-2.096726,24
Custom,44,159459,-1.920427,37
Custom,44,159483,-1.842175,24
Custom,44,159507,-1.851878,24
Custom,44,159528,-2.266421,21
Custom,44,159570,-2.373515,42
Custom,44,159604,-2.078358,34
Custom,44,159631,-2.023758,27
Custom,44,159658,-2.115594,27
Custom,44,159703,-2.337059,45
Custom,44,159757,-2.070382,54
Custom,44,159780,-2.402699,23
Custom,44,159807,-1.860279,27
Custom,44,159844,-2.267312,37
Custom,44,159874,-1.819857,30
Custom,44,159905,-2.33383,31
Custom,44,159931,-1.847719,26
Custom,44,159955,-2.210854,24
Custom,44,159986,-1.91256,31
Custom,44,160008,-1.79693,22
Custom,44,160036,-2.14197,28
Custom,44,160057,-2.313511,21
Custom,44,160089,-1.923772,32
Custom,44,160115,-2.171848,26
Custom,44,160139,-2.397873,24
Custom,44,160164,-1.794867,25
Custom,44,160189,-1.778935,25
Custom,44,160216,-2.153067,27
Custom,44,160239,-1.768299,23
Custom,44,160263,-2.072007,24
Custom,44,160288,-1.859495,25
Custom,44,160313,-2.161751,25
Custom,44,160342,-2.052555,29
Custom,44,160370,-1.822352,28
Custom,44,160393,-1.76571,23
Custom,44,160416,-2.010933,23
Custom,44,160448,-2.362407,32
Custom,44,160485,-2.014055,37
Custom,44,160520,-2.095868,35
Custom,44,160546,-2.266895,26
Custom,44,160574,-2.337846,28
Custom,44,160596,-1.877922,22
Custom,44,160620,-2.009818,24
Custom,44,160642,-1.969659,22
Custom,44,160667,-2.172476,25
Custom,44,160688,-1.777002,21
Custom,44,160713,-2.205434,25
Custom,44,160740,-2.032578,27
Custom,44,160765,-1.933307,25
Custom,44,160791,-2.130716,26
Custom,44,160811,-2.188089,20
Custom,44,160836,-1.871482,25
Custom,44,160856,-1.843404,20
Custom,44,160878,-2.240589,22
Custom,44,160899,-1.82573,21
Custom,44,160936,-2.253569,37
Custom,44,160958,-2.135422,22
Custom,44,160990,-2.216381,32
Custom,44,161021,-2.194145,31
Custom,44,161046,-2.278543,25
Custom,44,161071,-2.058452,25
Custom,44,161092,-2.05158,21
Custom,44,161115,-1.926905,23
Custom,44,161147,-1.960154,32
Custom,44,161172,-2.313106,25
Custom,44,161208,-2.022094,36
Custom,44,161235,-1.889499,27
Custom,44,161255,-1.896147,20
Custom,44,161278,-2.216865,23
Custom,44,161302,-1.799084,24
Custom,44,161330,-2.034308,28
Custom,44,161357,-2.307134,27
Custom,44,161384,-1.918478,27
Custom,44,161413,-1.776142,29
Custom,44,161442,-2.358037,29
Custom,44,161470,-2.346801,28
Custom,44,161493,-2.153727,23
Custom,44,161529,-2.229182,36
Custom,44,161580,-2.262431,51
Custom,44,161610,-1.964583,30
Custom,44,161644,-2.235344,34
Custom,44,161674,-1.987484,30
Custom,44,161707,-2.310975,33
Custom,44,161736,-2.259938,29
Custom,44,161772,-2.437734,36
Custom,44,161799,-2.318198,27
Custom,44,161825,-2.076872,26
Custom,44,161850,-2.196689,25
Custom,44,161878,-1.901507,28
Custom,44,161904,-1.801778,26
Custom,44,161932,-2.380869,28
Custom,44,161960,-2.287168,28
Custom,44,161997,-2.326743,37
Custom,44,162025,-2.342731,28
Custom,44,162058,-1.940457,33
Custom,44,162084,-1.766906,26
Custom,44,162113,-1.81629,29
Custom,44,162136,-2.424735,23
Custom,44,162176,-1.979297,40
Custom,44,162202,-2.191536,26
Custom,44,162224,-1.899209,22
Custom,44,162246,-2.325866,22
Custom,44,162283,-2.226172,37
Custom,44,162311,-2.132955,28
Custom,44,162341,-1.927516,30
Custom,44,162364,-2.064994,23
Custom,44,162390,-1.995053,26
Custom,44,162411,-1.873806,21
Custom,44,162434,-1.814754,23
Custom,44,162455,-2.473212,21
Custom,44,162490,-2.404546,35
Custom,44,162512,-2.023085,22
Custom,44,162537,-2.178635,25
Custom,44,162573,-1.781117,36
Custom,44,162597,-2.213081,24
Custom,44,162618,-1.890176,21
Custom,44,162643,-1.903813,25
Custom,44,162670,-2.406386,27
Custom,44,162691,-2.206158,21
Custom,44,162710,-1.869875,19
Custom,44,162739,-2.386983,29
Custom,44,162763,-2.097351,24
Custom,44,162784,-2.165738,21
Custom,44,162817,-1.952972,33
Custom,44,162848,-1.926253,31
Custom,44,162871,-2.291708,23
Custom,44,162903,-2.053494,32
Custom,44,162925,-1.987612,22
Custom,44,162946,-1.96844,21
Custom,44,162973,-1.832673,27
Custom,44,163001,-2.408061,28
Custom,44,163022,-2.159061,21
Custom,44,163052,-1.933553,30
Custom,44,163092,-1.905834,40
Custom,44,163123,-2.453117,31
Custom,44,163153,-2.366604,30
Custom,44,163194,-2.037391,41
Custom,44,163217,-2.028874,23
Custom,44,163244,-2.156021,27
Custom,44,163267,-2.133834,23
Custom,44,163309,-2.128314,42
Custom,44,163329,-1.871651,20
Custom,44,163358,-2.409097,29
Custom,44,163380,-2.398194,22
Custom,44,163407,-2.008709,27
Custom,44,163431,-2.230102,24
Custom,44,163461,-2.116167,30
Custom,44,163501,-2.010543,40
Custom,44,163526,-2.31864,25
Custom,44,163557,-2.137192,31
Custom,44,163579,-2.082179,22
Custom,44,163607,-1.783949,28
Custom,44,163636,-2.411973,29
Custom,44,163675,-2.497504,39
Custom,44,163696,-2.080235,21
Custom,44,163727,-2.009271,31
Custom,44,163751,-2.233653,24
Custom,44,163782,-2.24636,31
Custom,44,163808,-2.174184,26
Custom,44,163842,-2.374,34
Custom,44,163865,-1.860043,23
Custom,44,163910,-2.368562,45
Custom,44,163944,-2.093434,34
Custom,44,163989,-1.997817,45
Custom,44,164015,-1.856458,26
Custom,44,164051,-2.400504,36
Custom,44,164072,-1.937348,21
Custom,44,164093,-2.283615,21
Custom,44,164118,-2.16757,25
Custom,44,164140,-2.103314,22
Custom,44,164170,-2.034909,30
Custom,44,164200,-1.878675,30
Custom,44,164232,-2.322635,32
Custom,44,164263,-2.183415,31
Custom,44,164294,-2.105787,31
Custom,44,164319,-1.792346,25
Custom,44,164347,-2.387401,28
Custom,44,164374,-2.203379,27
Custom,44,164399,-2.407711,25
Custom,44,164423,-2.266824,24
Custom,44,164452,-1.844858,29
Custom,44,164475,-2.141744,23
Custom,44,164498,-2.391998,23
Custom,44,164519,-1.962398,21
Custom,44,164560,-2.420066,41
Custom,44,164594,-1.802338,34
Custom,44,164624,-1.860588,30
Custom,44,164650,-1.781903,26
Custom,44,164673,-2.343079,23
Custom,44,164698,-2.246642,25
Custom,44,164727,-1.83286,29
Custom,44,164748,-2.024506,21
Custom,44,164772,-2.016782,24
Custom,44,164803,-1.840474,31
Custom,44,164823,-2.159694,20
Custom,44,164846,-2.018902,23
Custom,44,164871,-1.962672,25
Custom,44,164893,-1.994188,22
Custom,44,164914,-2.384189,21
Custom,44,164939,-2.404405,25
Custom,44,164959,-1.886021,20
Custom,44,164985,-2.239816,26
Custom,44,165016,-2.345165,31
Custom,44,165062,-2.048628,46
Custom,44,165094,-2.201017,32
Custom,44,165130,-1.962375,36
Custom,44,165159,-1.910723,29
Custom,44,165181,-2.1853,22
Custom,44,165209,-2.202549,28
Custom,44,165243,-2.252139,34
Custom,44,165264,-1.901906,21
Custom,44,165298,-2.253166,34
Custom,44,165339,-2.178449,41
Custom,44,165362,-2.326358,23
Custom,44,165399,-2.058736,37
Custom,44,165423,-1.971395,24
Custom,44,165454,-1.948245,31
Custom,44,165477,-1.763891,23
Custom,44,165503,-2.211008,26
Custom,44,165524,-1.849713,21
Custom,44,165550,-2.079535,26
Custom,44,165579,-2.067005,29
Custom,44,165618,-2.105677,39
Custom,44,165640,-2.152441,22
Custom,44,165665,-2.461991,25
Custom,44,165689,-2.128226,24
Custom,44,165711,-2.217284,22
Custom,44,165731,-2.205442,20
Custom,44,165752,-2.021369,21
Custom,44,165779,-2.037081,27
Custom,44,165801,-1.858886,22
Custom,44,165825,-2.421233,24
Custom,44,165851,-2.270653,26
Custom,44,165877,-1.967821,26
Custom,44,165903,-2.338896,26
Custom,44,165934,-2.145029,31
Custom,44,165958,-2.297899,24
Custom,44,165994,-2.193894,36
Custom,44,166021,-2.141972,27
Custom,44,166043,-2.383075,22
Custom,44,166069,-2.30552,26
Custom,44,166096,-2.19403,27
Custom,44,166120,-1.766847,24
Custom,44,166143,-2.012136,23
Custom,44,166172,-2.029182,29
Custom,44,166199,-2.311712,27
Custom,44,166220,-2.056597,21
Custom,44,166243,-1.938676,23
Custom,44,166276,-1.970679,33
Custom,44,166297,-2.322319,21
Custom,44,166325,-2.230667,28
Custom,44,166349,-2.292446,24
Custom,44,166383,-2.367383,34
Custom,44,166408,-2.329162,25
Custom,44,166430,-2.347449,22
Custom,44,166454,-2.160822,24
Custom,44,166481,-1.865384,27
Custom,44,166505,-2.410015,24
Custom,44,166525,-2.098739,20
Custom,44,166556,-2.047208,31
Custom,44,166584,-1.906937,28
Custom,44,166609,-1.963036,25
Custom,44,166652,-2.080572,43
Custom,44,166688,-2.257254,36
Custom,44,166709,-2.069093,21
Custom,44,166744,-1.985004,35
Custom,44,166769,-2.025817,25
Custom,44,166794,-2.184295,25
Custom,44,166819,-2.120599,25
Custom,44,166842,-1.771934,23
Custom,44,166876,-2.067524,34
Custom,44,166900,-2.32155,24
Custom,44,166924,-2.073462,24
Custom,44,166947,-2.053187,23
Custom,44,166971,-2.35776,24
Custom,44,167011,-2.124687,40
Custom,44,167035,-1.829264,24
Custom,44,167061,-2.016161,26
Custom,44,167084,-1.828144,23
Custom,44,167107,-1.827887,23
Custom,44,167141,-2.260649,34
Custom,44,167165,-2.009263,24
Custom,44,167210,-2.217172,45
Custom,44,167243,-2.221419,33
Custom,44,167270,-2.063359,27
Custom,44,167291,-2.305659,21
Custom,44,167317,-2.153321,26
Custom,44,167343,-1.874613,26
Custom,44,167368,-2.307953,25
Custom,44,167414,-2.235628,46
Custom,44,167437,-2.412648,23
Custom,44,167458,-1.832297,21
Custom,44,167480,-2.13202,22
Custom,44,167511,-1.986529,31
Custom,44,167542,-2.055015,31
Custom,44,167564,-2.167634,22
Custom,44,167596,-2.056763,32
Custom,44,167619,-2.321683,23
Custom,44,167640,-2.212563,21
Custom,44,167670,-2.370712,30
Custom,44,167713,-2.117428,43
Custom,44,167738,-2.426877,25
Custom,44,167768,-1.968918,30
Custom,44,167816,-2.336571,48
Custom,44,167841,-2.403359,25
Custom,44,167863,-1.913418,22
Custom,44,167894,-1.956155,31
Custom,44,167926,-1.871847,32
Custom,44,167946,-2.1772,20
Custom,44,167973,-2.268599,27
Custom,44,167999,-2.116387,26
Custom,44,168020,-2.055292,21
Custom,44,168045,-1.818424,25
Custom,44,168068,-1.835529,23
Custom,44,168094,-2.30385,26
Custom,44,168117,-2.321767,23
Custom,44,168148,-1.921555,31
Custom,44,168168,-1.898351,20
Custom,44,168199,-2.215867,31
Custom,44,168236,-2.103599,37
Custom,44,168260,-2.209998,24
Custom,44,168287,-1.894249,27
Custom,44,168324,-2.025064,37
Custom,44,168366,-1.941682,42
Custom,44,168397,-2.349425,31
Custom,44,168422,-2.223801,25
Custom,44,168452,-2.266881,30
Custom,44,168478,-2.012726,26
Custom,44,168504,-2.283367,26
Custom,44,168533,-2.098307,29
Custom,44,168558,-1.960518,25
Custom,44,168585,-1.895944,27
Custom,44,168610,-1.85065,25
Custom,44,168630,-1.989455,20
Custom,44,168672,-2.073592,42
Custom,44,168707,-1.908648,35
Custom,44,168735,-2.264605,28
Custom,44,168760,-1.789502,25
Custom,44,168787,-2.050915,27
Custom,44,168812,-2.041322,25
Custom,44,168838,-2.355576,26
Custom,44,168861,-2.136589,23
Custom,44,168884,-2.18366,23
Custom,44,168906,-2.344459,22
Custom,44,168925,-2.391855,19
Custom,44,168969,-2.182916,44
Custom,44,169004,-1.90193,35
Custom,44,169049,-2.433663,45
Custom,44,169078,-2.297048,29
Custom,44,169103,-2.211165,25
Custom,44,169132,-1.798403,29
Custom,44,169161,-2.05429,29
Custom,44,169185,-1.835149,24
Custom,44,169211,-2.124316,26
Custom,44,169243,-2.283947,32
Custom,44,169265,-2.216589,22
Custom,44,169289,-2.219431,24
Custom,44,169310,-2.198135,21
Custom,44,169332,-2.126499,22
Custom,44,169352,-2.357029,20
Custom,44,169380,-2.099953,28
Custom,44,169404,-2.211461,24
Custom,44,169436,-1.779261,32
Custom,44,169468,-2.423851,32
Custom,44,169493,-2.199137,25
Custom,44,169522,-2.360241,29
Custom,44,169576,-2.241995,54
Custom,44,169601,-2.134349,25
Custom,44,169622,-2.118071,21
Custom,44,169647,-1.86854,25
Custom,44,169678,-2.433703,31
Custom,44,169709,-1.915455,31
Custom,44,169733,-1.988405,24
Custom,44,169755,-2.011099,22
Custom,44,169790,-2.442096,35
Custom,44,169818,-2.371674,28
Custom,44,169847,-1.971301,29
Custom,44,169871,-2.052806,24
Custom,44,169894,-1.784387,23
Custom,44,169924,-1.873654,30
Custom,44,169947,-1.943078,23
Custom,44,169970,-1.928062,23
Custom,44,170000,-1.889338,30
Custom,44,170035,-2.32519,35
Custom,44,170059,-2.37564,24
Custom,44,170085,-2.271958,26
Custom,44,170107,-1.976953,22
Custom,44,170131,-1.881774,24
Custom,44,170156,-2.37072,25
Custom,44,170182,-2.304835,26
Custom,44,170207,-2.300198,25
Custom,44,170234,-2.261241,27
Custom,44,170264,-2.10201,30
Custom,44,170297,-2.083976,33
Custom,44,170326,-1.88247,29
Custom,44,170351,-2.100749,25
Custom,44,170389,-1.808662,38
Custom,44,170409,-1.783915,20
Custom,44,170444,-2.409072,35
Custom,44,170471,-2.198307,27
Custom,44,170502,-2.307942,31
Custom,44,170523,-1.761236,21
Custom,44,170551,-1.963421,28
Custom,44,170575,-1.761087,24
Custom,44,170600,-1.923919,25
Custom,44,170644,-1.935664,44
Custom,44,170670,-1.792774,26
Custom,44,170692,-1.789443,22
Custom,44,170720,-2.177714,28
Custom,44,170747,-2.433774,27
Custom,44,170778,-2.445014,31
Custom,44,170804,-2.42111,26
Custom,44,170827,-2.257165,23
Custom,44,170855,-2.275585,28
Custom,44,170879,-1.852977,24
Custom,44,170907,-2.294932,28
Custom,44,170937,-1.908494,30
Custom,44,170974,-2.292974,37
Custom,44,171014,-2.086105,40
Custom,44,171045,-2.063197,31
Custom,44,171071,-2.199951,26
Custom,44,171095,-2.310007,24
Custom,44,171123,-1.932933,28
Custom,44,171145,-2.102287,22
Custom,44,171169,-2.038465,24
Custom,44,171198,-1.932579,29
Custom,44,171222,-2.221168,24
Custom,44,171243,-1.817895,21
Custom,44,171268,-2.068182,25
Custom,44,171288,-1.81439,20
Custom,44,171313,-1.813435,25
Custom,44,171352,-1.962073,39
Custom,44,171375,-2.29328,23
Custom,44,171410,-2.143398,35
Custom,44,171444,-1.858017,34
Custom,44,171483,-1.928305,39
Custom,44,171516,-1.907544,33
Custom,44,171542,-2.295345,26
Custom,44,171565,-2.159201,23
Custom,44,171597,-1.863236,32
Custom,44,171619,-2.254703,22
Custom,44,171652,-1.926063,33
Custom,44,171674,-1.931874,22
Custom,44,171701,-1.997435,27
Custom,44,171729,-1.810248,28
Custom,44,171751,-2.205783,22
Custom,44,171776,-1.764163,25
Custom,44,171806,-2.271953,30
Custom,44,171843,-2.263304,37
Custom,44,171880,-2.300299,37
Custom,44,171903,-1.803464,23
Custom,44,171923,-2.172288,20
Custom,44,171945,-1.922968,22
Custom,44,171972,-1.817237,27
Custom,44,172001,-2.014586,29
Custom,44,172032,-2.163295,31
Custom,44,172061,-2.303554,29
Custom,44,172087,-2.340519,26
Custom,44,172112,-2.167634,25
Custom,44,172135,-2.264866,23
Custom,44,172157,-1.924248,22
Custom,44,172198,-2.291131,41
Custom,44,172227,-2.033502,29
Custom,44,172256,-1.911564,29
Custom,44,172279,-1.805028,23
Custom,44,172303,-2.097345,24
Custom,44,172325,-2.392347,22
Custom,44,172349,-2.356721,24
Custom,44,172375,-2.417874,26
Custom,44,172403,-1.894103,28
Custom,44,172427,-1.833962,24
Custom,44,172450,-2.198564,23
Custom,44,172482,-1.841404,32
Custom,44,172513,-2.330815,31
Custom,44,172536,-2.003864,23
Custom,44,172563,-1.874996,27
Custom,44,172587,-2.138931,24
Custom,44,172621,-2.03246,34
Custom,44,172650,-2.014175,29
Custom,44,172698,-2.136014,48
Custom,44,172721,-1.894797,23
Custom,44,172754,-2.284343,33
Custom,44,172778,-2.218643,24
Custom,44,172809,-2.20787,31
Custom,44,172839,-2.115347,30
Custom,44,172862,-2.3499,23
Custom,44,172888,-2.08267,26
Custom,44,172922,-1.900661,34
Custom,44,172944,-1.917311,22
Custom,44,172967,-2.098055,23
Custom,44,172996,-2.270266,29
Custom,44,173017,-2.107372,21
Custom,44,173046,-1.886915,29
Custom,44,173071,-2.234615,25
Custom,44,173093,-1.910203,22
Custom,44,173119,-1.91291,26
Custom,44,173145,-1.833132,26
Custom,44,173177,-2.21465,32
Custom,44,173202,-1.962568,25
Custom,44,173238,-2.418138,36
Custom,44,173272,-2.240732,34
Custom,44,173304,-2.119315,32
Custom,44,173328,-2.391391,24
Custom,44,173353,-2.209252,25
Custom,44,173375,-1.831957,22
Custom,44,173398,-1.812089,23
Custom,44,173423,-2.061683,25
Custom,44,173456,-1.874605,33
Custom,44,173478,-2.068798,22
Custom,44,173504,-1.777793,26
Custom,44,173527,-2.122486,23
Custom,44,173548,-2.30793,21
Custom,44,173573,-1.909082,25
Custom,44,173600,-2.216718,27
Custom,44,173637,-2.21123,37
Custom,44,173663,-1.932067,26
Custom,44,173700,-1.914194,37
Custom,44,173724,-2.106482,24
Custom,44,173746,-1.969786,22
Custom,44,173771,-2.091609,25
Custom,44,173794,-1.768112,23
Custom,44,173824,-2.376069,30
Custom,44,173862,-2.068814,38
Custom,44,173888,-2.408561,26
Custom,44,173913,-2.267796,25
Custom,44,173966,-2.049787,53
Custom,44,173997,-1.860743,31
Custom,44,174019,-2.380291,22
Custom,44,174050,-2.220987,31
Custom,44,174082,-1.8711,32
Custom,44,174109,-1.911197,27
Custom,44,174131,-1.895853,22
Custom,44,174156,-2.380274,25
Custom,44,174186,-2.013294,30
Custom,44,174211,-2.104003,25
Custom,44,174231,-2.332134,20
Custom,44,174261,-1.802798,30
Custom,44,174283,-1.926991,22
Custom,44,174312,-2.227075,29
Custom,44,174335,-2.068594,23
Custom,44,174356,-1.777345,21
Custom,44,174389,-2.189307,33
Custom,44,174411,-2.238815,22
Custom,44,174437,-2.288573,26
Custom,44,174464,-2.238418,27
Custom,44,174509,-2.465767,45
Custom,44,174534,-2.149372,25
Custom,44,174558,-2.071758,24
Custom,44,174579,-2.334779,21
Custom,44,174603,-2.221569,24
Custom,44,174625,-2.414154,22
Custom,44,174649,-2.072194,24
Custom,44,174673,-1.955289,24
Custom,44,174712,-2.319586,39
Custom,44,174738,-1.891684,26
Custom,44,174770,-2.4511,32
Custom,44,174799,-1.838824,29
Custom,44,174824,-1.8132,25
Custom,44,174845,-2.003833,21
Custom,44,174865,-2.379726,20
Custom,44,174903,-1.805742,38
Custom,44,174928,-2.005023,25
Custom,44,174955,-1.871235,27
Custom,44,174979,-2.212316,24
Custom,44,175011,-2.069669,32
Custom,44,175034,-1.871569,23
Custom,44,175065,-2.268335,31
Custom,44,175087,-1.805746,22
Custom,44,175120,-2.234188,33
Custom,44,175149,-2.064549,29
Custom,44,175171,-2.074344,22
Custom,44,175192,-2.125933,21
Custom,44,175221,-2.481668,29
Custom,44,175246,-2.262708,25
Custom,44,175302,-2.128181,56
Custom,44,175322,-1.953727,20
Custom,44,175355,-1.972888,33
Custom,44,175379,-1.838671,24
Custom,44,175405,-1.742606,26
Custom,44,175429,-2.136824,24
Custom,44,175455,-1.830523,26
Custom,44,175482,-2.258311,27
Custom,44,175517,-2.303311,35
Custom,44,175555,-1.842873,38
Custom,44,175576,-1.949925,21
Custom,44,175598,-1.912524,22
Custom,44,175640,-2.236208,42
Custom,44,175679,-1.960173,39
Custom,44,175707,-2.339655,28
Custom,44,175741,-2.208845,34
Custom,44,175771,-2.454082,30
Custom,44,175801,-2.289393,30
Custom,44,175839,-1.837273,38
Custom,44,175864,-1.943095,25
Custom,44,175891,-1.873155,27
Custom,44,175910,-1.940152,19
Custom,44,175936,-2.138797,26
Custom,44,175959,-1.947157,23
Custom,44,175989,-2.372252,30
Custom,44,176011,-2.183081,22
Custom,44,176035,-2.136688,24
Custom,44,176063,-2.351637,28
Custom,44,176101,-2.291919,38
Custom,44,176126,-2.181883,25
Custom,44,176154,-2.082264,28
Custom,44,176180,-1.803905,26
Custom,44,176203,-2.411297,23
Custom,44,176227,-1.784561,24
Custom,44,176248,-2.112164,21
Custom,44,176269,-1.779153,21
Custom,44,176301,-1.974057,32
Custom,44,176331,-2.136389,30
Custom,44,176368,-2.171829,37
Custom,44,176396,-2.287256,28
Custom,44,176422,-2.123118,26
Custom,44,176452,-2.388998,30
Custom,44,176480,-2.055469,28
Custom,44,176503,-2.387386,23
Custom,44,176524,-1.915861,21
Custom,44,176547,-1.987301,23
Custom,44,176586,-2.39557,39
Custom,44,176617,-1.965922,31
Custom,44,176645,-2.187063,28
Custom,44,176670,-2.196112,25
Custom,44,176691,-2.12713,21
Custom,44,176731,-2.164443,40
Custom,44,176754,-2.1528,23
Custom,44,176788,-2.315777,34
Custom,44,176811,-1.885163,23
Custom,44,176841,-1.849085,30
Custom,44,176864,-2.356945,23
Custom,44,176885,-2.383103,21
Custom,44,176912,-2.289185,27
Custom,44,176937,-1.90842,25
Custom,44,176962,-1.914572,25
Custom,44,177002,-2.081677,40
Custom,44,177026,-2.398893,24
Custom,44,177051,-1.830776,25
Custom,44,177074,-2.238357,23
Custom,44,177097,-2.108966,23
Custom,44,177118,-1.744392,21
Custom,44,177158,-1.952836,40
Custom,44,177177,-2.048783,19
Custom,44,177210,-2.298258,33
Custom,44,177234,-1.990112,24
Custom,44,177255,-1.933037,21
Custom,44,177279,-1.915395,24
Custom,44,177304,-1.946403,25
Custom,44,177329,-2.151919,25
Custom,44,177362,-2.299841,33
Custom,44,177388,-1.999526,26
Custom,44,177414,-1.813639,26
Custom,44,177445,-2.370129,31
Custom,44,177468,-2.370302,23
Custom,44,177496,-1.953946,28
Custom,44,177523,-2.374685,27
Custom,44,177558,-2.410888,35
Custom,44,177609,-1.930592,51
Custom,44,177638,-2.173923,29
Custom,44,177660,-2.398064,22
Custom,44,177686,-2.178476,26
Custom,44,177710,-2.12795,24
Custom,44,177743,-1.884746,33
Custom,44,177768,-1.866179,25
Custom,44,177792,-1.844486,24
Custom,44,177814,-1.822258,22
Custom,44,177841,-1.835931,27
Custom,44,177866,-1.886002,25
Custom,44,177904,-2.376162,38
Custom,44,177928,-1.914594,24
Custom,44,177954,-2.452421,26
Custom,44,177981,-2.072202,27
Custom,44,178008,-1.88448,27
Custom,44,178034,-1.851756,26
Custom,44,178064,-1.901787,30
Custom,44,178101,-2.381918,37
Custom,44,178137,-2.024048,36
Custom,44,178169,-2.161528,32
Custom,44,178192,-1.804523,23
Custom,44,178222,-2.377413,30
Custom,44,178254,-2.222195,32
Custom,44,178300,-1.992579,46
Custom,44,178341,-1.880741,41
Custom,44,178366,-1.851191,25
Custom,44,178391,-2.378772,25
Custom,44,178417,-2.159707,26
Custom,44,178443,-2.35093,26
Custom,44,178493,-2.075378,50
Custom,44,178521,-2.223681,28
Custom,44,178555,-1.874844,34
Custom,44,178583,-2.186939,28
Custom,44,178615,-2.204365,32
Custom,44,178637,-2.299905,22
Custom,44,178666,-2.157081,29
Custom,44,178687,-2.373014,21
Custom,44,178717,-1.809658,30
Custom,44,178739,-1.790256,22
Custom,44,178762,-2.205571,23
Custom,44,178783,-2.165135,21
Custom,44,178812,-2.0975,29
Custom,44,178840,-2.312368,28
Custom,44,178864,-1.83392,24
Custom,44,178895,-2.416787,31
Custom,44,178929,-2.452794,34
Custom,44,178954,-2.026167,25
Custom,44,178984,-2.196365,30
Custom,44,179029,-2.25948,45
Custom,44,179054,-2.135186,25
Custom,44,179082,-1.806283,28
Custom,44,179105,-2.309303,23
Custom,44,179139,-1.82773,34
Custom,44,179165,-1.977039,26
Custom,44,179203,-2.054857,38
Custom,44,179244,-1.945108,41
Custom,44,179271,-2.335467,27
Custom,44,179296,-2.139791,25
Custom,44,179317,-1.777095,21
Custom,44,179338,-2.13901,21
Custom,44,179362,-1.826479,24
Custom,44,179393,-2.153056,31
Custom,44,179428,-2.15433,35
Custom,44,179455,-1.927303,27
Custom,44,179520,-1.892067,65
Custom,44,179541,-2.075536,21
Custom,44,179561,-2.090145,20
Custom,44,179589,-2.221542,28
